top Temperature,top Pressure,reflux flow,flow to next process,6th tray Temperature,bottom Temperature 1,bottom Temperature 2,PT,dT,dT2,Refux Ratio,Log_top_T,reflux_times_Ttray6,T_all_avg,C4 content
0.19875957,0.65215622,0.58541069,0.49452857,0.72865578,0.86466676,0.83043996,0.227864134,0.20405039,0.157729873,0.519705979,0.233672854,0.564274627,0.721050834,0.25059645
0.19314441,0.63086707,0.60484085,0.48498673,0.72485106,0.83256029,0.80439959,0.214198431,0.198723143,0.155959202,0.540405585,0.227366388,0.580260394,0.70029367,0.24972597
0.18752926,0.62280219,0.59802675,0.47249672,0.72104634,0.79266075,0.79451491,0.205312529,0.193372352,0.154795405,0.538849595,0.221043766,0.575806239,0.682105588,0.24628272
0.18191346,0.64263934,0.55514396,0.46000643,0.71724162,0.84276169,0.79880377,0.205507854,0.187997179,0.14607732,0.504489506,0.214704159,0.54152992,0.695920596,0.24623045
0.17629831,0.62850111,0.52101552,0.44751642,0.71370764,0.82540726,0.80210503,0.194782744,0.18256996,0.142914242,0.477560554,0.208348951,0.514089837,0.68879262,0.24621965
0.17824253,0.65995281,0.54712741,0.43502613,0.71688415,0.83979469,0.82844567,0.2067857,0.184241835,0.143360369,0.505859546,0.210551267,0.542516128,0.702877824,0.24502645
0.18051619,0.6206942,0.53564742,0.42667975,0.72006067,0.83918282,0.81905565,0.196965484,0.186247434,0.145237375,0.498142741,0.213124264,0.537801271,0.701479494,0.24397919
0.18278922,0.61992767,0.4921304,0.428262,0.72323587,0.85216656,0.81962322,0.199199335,0.188245133,0.146035242,0.457165657,0.215693867,0.501690839,0.707316341,0.24275179
0.18506289,0.6507735,0.54313334,0.42984452,0.72051145,0.83453515,0.82968147,0.211712004,0.190888461,0.149272716,0.503986535,0.218261518,0.543534985,0.704851316,0.2427372
0.18733591,0.62952415,0.55117827,0.43142705,0.71532284,0.83338967,0.81276209,0.207314516,0.193817536,0.151200556,0.510886179,0.220825767,0.545925135,0.698405914,0.24395142
0.18960894,0.62301151,0.55137702,0.43300957,0.71013554,0.84674272,0.81591061,0.207659193,0.196764244,0.151928604,0.510506008,0.223387363,0.541622019,0.702580067,0.25069361
0.19188261,0.65720359,0.53244832,0.4345921,0.70494692,0.8531493,0.81855751,0.221682712,0.199729704,0.1532189,0.492436587,0.225947021,0.521340646,0.704465884,0.25740965
0.19415563,0.61960631,0.49065402,0.43617462,0.69975831,0.79687026,0.79451491,0.211476494,0.202712588,0.159889668,0.453282967,0.228503295,0.48183288,0.678894585,0.26525583
0.19642866,0.61117438,0.50336446,0.43775687,0.72338832,0.84095426,0.83544739,0.211040728,0.20227379,0.157887951,0.464513546,0.231056933,0.508763142,0.712970158,0.27548612
0.19870233,0.63669571,0.45549886,0.4393394,0.71469463,0.80362268,0.81700582,0.222398148,0.205652539,0.16302132,0.419880172,0.233608648,0.460397589,0.693863801,0.28531757
0.20097535,0.63457299,0.45583457,0.44092192,0.70484441,0.81896938,0.79579758,0.224192283,0.209206873,0.163495024,0.419728149,0.236156997,0.453908459,0.689735287,0.29784737
0.20324838,0.62548065,0.44160055,0.44250445,0.73079668,0.8170571,0.80248341,0.223479275,0.20840059,0.165518161,0.406175506,0.238702727,0.457283059,0.69987286,0.30775777
0.20552205,0.63340549,0.45209641,0.44408697,0.72823654,0.811217,0.79831952,0.228842418,0.211044065,0.167909424,0.4153737,0.241246548,0.464713344,0.696711529,0.31249365
0.20779507,0.63787501,0.43586496,0.4456695,0.71756361,0.80918736,0.78294315,0.233006003,0.214704088,0.169956911,0.40002232,0.243787022,0.443022669,0.688783695,0.31335902
0.21006874,0.64007733,0.39937077,0.44725202,0.70688937,0.79346666,0.7856942,0.236368805,0.218410725,0.173322624,0.366128383,0.246325606,0.403601229,0.682218552,0.31257774
0.21234177,0.62712576,0.32042887,0.44883427,0.69621644,0.78582383,0.77134189,0.234091883,0.222163173,0.175947845,0.293436554,0.248860867,0.325917889,0.672880896,0.31142658
0.21985217,0.64791077,0.31227037,0.45041679,0.72561858,0.80811073,0.81457066,0.250404563,0.226101713,0.179925562,0.2856533,0.25721923,0.331495301,0.704347854,0.30575658
0.2275591,0.65127176,0.32656156,0.45199932,0.73265764,0.85188645,0.82703977,0.260526999,0.233076965,0.181830606,0.298400767,0.265766966,0.34822837,0.726156936,0.3011332
0.23526539,0.65628374,0.35400827,0.4713159,0.7396967,0.79309579,0.80436835,0.271422577,0.239995118,0.194151918,0.319233725,0.274284472,0.373648567,0.705660897,0.29570528
0.24297231,0.65352862,0.37234994,0.49124417,0.74784892,0.82007574,0.83565567,0.279137173,0.246700935,0.19753973,0.331286559,0.282773357,0.390549845,0.728433263,0.29213078
0.25067924,0.63695516,0.42949554,0.51117244,0.76263147,0.82790949,0.82043378,0.280687784,0.252391517,0.202932131,0.377090785,0.291233135,0.446960412,0.733072544,0.28773523
0.25838553,0.65199407,0.47160715,0.53110043,0.75954433,0.84254886,0.81335742,0.296147532,0.260606882,0.2075087,0.408674922,0.299663295,0.477836167,0.736815024,0.28342662
0.26609245,0.65770774,0.51824268,0.53885033,0.73178367,0.81039231,0.78809464,0.307653448,0.272682217,0.217493854,0.446825634,0.308065423,0.497653741,0.713014531,0.27885323
0.23973576,0.64097802,0.46629284,0.53885033,0.71047067,0.78705382,0.7679174,0.27012964,0.248733965,0.198509969,0.402034804,0.279211976,0.440582335,0.685001469,0.27565149
0.19294153,0.6531144,0.4775173,0.53885033,0.70921688,0.79116943,0.76970861,0.221519142,0.200330211,0.159395547,0.411712464,0.227138229,0.44908052,0.672055275,0.27215824
0.16915042,0.6151191,0.42575738,0.53885033,0.71110019,0.82635244,0.79092727,0.182906262,0.175434719,0.137048922,0.367085381,0.200235229,0.406946964,0.682652133,0.27215029
0.17164922,0.66275805,0.51157937,0.53885033,0.75522574,0.88746225,0.83861673,0.199983023,0.173550856,0.134570756,0.44108057,0.203074706,0.507854793,0.730399806,0.27338554
0.17414739,0.65296993,0.56642521,0.5239542,0.79272753,0.89343536,0.83861673,0.199897073,0.172393381,0.136098588,0.493141947,0.205910203,0.586978428,0.744523187,0.27437416
0.1766462,0.66493974,0.6278488,0.50526919,0.7752705,0.91807583,0.89493772,0.20648232,0.176586568,0.136277971,0.553403857,0.208743168,0.633223273,0.764800035,0.27681856
0.17914436,0.63997857,0.66510958,0.48658418,0.77092432,0.87923885,0.86186092,0.20154167,0.17952339,0.141061433,0.593615159,0.211572148,0.667895524,0.742139681,0.27998621
0.18164317,0.63908525,0.62544468,0.46789916,0.75936953,0.87622177,0.84346275,0.204067643,0.183222966,0.14325904,0.565319501,0.214398621,0.63147546,0.732778618,0.28236977
0.18414134,0.63620926,0.61955793,0.44921415,0.73566067,0.85654038,0.83478089,0.205943253,0.188280083,0.146768898,0.567218831,0.217221136,0.613488996,0.717549013,0.2835948
0.18663951,0.62456081,0.5817953,0.43052914,0.69500077,0.83123953,0.80278368,0.2049154,0.195412162,0.150815356,0.539603535,0.220040424,0.55566493,0.688222822,0.28548803
0.18913831,0.60644837,0.53646119,0.41184413,0.69461701,0.82033238,0.80916403,0.201636718,0.198073259,0.15375029,0.504141956,0.222857203,0.524139051,0.687481906,0.28676248
0.19163648,0.63303991,0.4599614,0.39315912,0.70225931,0.82469524,0.80772689,0.213258111,0.199788447,0.155408575,0.438048251,0.22567006,0.469412701,0.691495968,0.28896821
0.19413528,0.64546227,0.40377154,0.40712446,0.70470116,0.84523888,0.82342956,0.220278246,0.20210363,0.155682215,0.380718936,0.228480421,0.416520779,0.70414901,0.29136484
0.19663345,0.63959824,0.43186168,0.42231288,0.73722199,0.88437319,0.85011039,0.221085847,0.200872269,0.15441078,0.402856906,0.231286875,0.457992728,0.735126254,0.29222225
0.19913226,0.65736869,0.45629844,0.43750131,0.73036167,0.86246342,0.83456393,0.230116055,0.204231459,0.158212577,0.421155058,0.234090857,0.47173864,0.722279431,0.29458253
0.20163042,0.63850003,0.49241394,0.45268974,0.72350134,0.83891367,0.83034797,0.226314958,0.207616724,0.162248932,0.449737142,0.236890927,0.494801662,0.712409429,0.29018755
0.20412923,0.62694297,0.51718565,0.46787817,0.71540826,0.82449181,0.80203734,0.224972543,0.211181371,0.165558092,0.467474301,0.239688549,0.505918867,0.69756297,0.28548803
0.2066274,0.63261537,0.49512117,0.4830666,0.73036167,0.78723534,0.79119109,0.229786194,0.211918528,0.17107766,0.44294737,0.242482285,0.492940839,0.688146637,0.28352377
0.20779698,0.63492678,0.50591054,0.48343598,0.7143871,0.81653444,0.78715738,0.231931191,0.215103881,0.169271066,0.452487103,0.243789155,0.491157331,0.691360176,0.28241977
0.20582351,0.64339409,0.49265105,0.48325032,0.709255,0.83656636,0.80104279,0.232792149,0.21370074,0.16583473,0.44068295,0.24158363,0.47656778,0.699597013,0.2812205
0.20385003,0.63544861,0.46542227,0.48306466,0.70864651,0.83879474,0.82384265,0.227712828,0.211727105,0.164045628,0.416378561,0.239376119,0.453169632,0.706492729,0.28129759
0.20187655,0.63344087,0.5137928,0.482879,0.70803933,0.83956465,0.81893589,0.224795823,0.209751904,0.162389503,0.459709613,0.237166631,0.493513303,0.704429044,0.27882198
0.19990371,0.61755434,0.46791119,0.48269334,0.70743083,0.82914574,0.79536539,0.21701628,0.207776123,0.16171849,0.418710046,0.234955878,0.454607598,0.693194148,0.27885039
0.19793023,0.64589419,0.4892724,0.48250768,0.70682234,0.81876438,0.77963148,0.224734522,0.205798268,0.161035944,0.437879942,0.232742425,0.472304836,0.684378072,0.27881118
0.19595676,0.62488659,0.46883892,0.48232202,0.70702736,0.8084284,0.76938057,0.215257225,0.203721878,0.160341545,0.419645319,0.230526994,0.45523568,0.677510291,0.27892425
0.19398328,0.64259659,0.38131264,0.48213636,0.7105009,0.83697792,0.78224888,0.219128566,0.201260661,0.156259883,0.341345613,0.22830956,0.381114033,0.690695091,0.27679469
0.1920098,0.62395937,0.32391151,0.48195071,0.71718774,0.80492152,0.80590616,0.210608545,0.198437396,0.157417208,0.289997269,0.226090131,0.332164474,0.689562789,0.27795665
0.19003633,0.63314605,0.35916642,0.48900272,0.72583806,0.82442921,0.80865895,0.21151288,0.19541347,0.154133397,0.32003798,0.223868714,0.367478763,0.698452623,0.27808222
0.18806349,0.6315658,0.32185807,0.49789558,0.74141441,0.8472513,0.83912182,0.208794656,0.191655047,0.150648789,0.285091422,0.221646004,0.338106131,0.719001422,0.27561964
0.18609001,0.66131932,0.38168173,0.50678845,0.72832065,0.84140181,0.83365617,0.216336875,0.191080621,0.149541464,0.336085964,0.219420567,0.385283752,0.710896494,0.27215824
0.18411653,0.61518397,0.32210401,0.51568159,0.69454999,0.79931928,0.7890024,0.199110459,0.192821874,0.151415969,0.28196126,0.217193121,0.313571467,0.673269292,0.26894851
0.18214306,0.6403751,0.3146177,0.52457445,0.74828656,0.81361908,0.79965946,0.205042245,0.184891912,0.148611934,0.273801486,0.214963672,0.32891714,0.696838422,0.26779224
0.18016958,0.66032871,0.32755567,0.53346731,0.73276278,0.82777804,0.83200207,0.209140397,0.184527144,0.145863001,0.283407856,0.212732194,0.332366636,0.705748833,0.26431206
0.17797287,0.63386541,0.34801716,0.54236017,0.717239,0.80900271,0.77165431,0.198311153,0.183925085,0.145580002,0.299375422,0.210245927,0.341907461,0.675997528,0.26338363
0.17576853,0.65532852,0.34264415,0.55125303,0.70938642,0.79721609,0.75822364,0.202486686,0.182481472,0.144719801,0.293063657,0.207748502,0.331700549,0.665160942,0.26236883
0.17356355,0.61858032,0.31807195,0.5601459,0.724993,0.80053049,0.77715293,0.188734331,0.17856202,0.142641264,0.270496371,0.205247819,0.315167064,0.676111527,0.26103642
0.17135921,0.65877205,0.37425298,0.56903876,0.72141696,0.80666009,0.77907954,0.198444423,0.176660428,0.140351848,0.316470243,0.202745325,0.361574692,0.676810685,0.26234497
0.16915424,0.6173745,0.34927178,0.5779319,0.71972948,0.79381406,0.75701214,0.183581054,0.174558361,0.139538033,0.293681458,0.200239572,0.337179852,0.664889135,0.26231656
0.16798465,0.65104032,0.35179369,0.58682476,0.6985019,0.77023144,0.74803174,0.192253284,0.175517921,0.140419261,0.29414425,0.198909403,0.327702443,0.648004821,0.26118074
0.16798465,0.6258595,0.26338725,0.59571762,0.70549496,0.76943962,0.72760109,0.184817346,0.174798243,0.140482098,0.218997922,0.198909403,0.252520398,0.643633406,0.26229269
0.16798465,0.66272562,0.3164536,0.60713899,0.73184675,0.80257421,0.78215168,0.195703973,0.172138512,0.137899782,0.261250957,0.198909403,0.30819281,0.67866669,0.26335749
0.16798465,0.64515123,0.29126905,0.61925989,0.73640716,0.79404253,0.77797564,0.190514226,0.171686416,0.138555573,0.238659687,0.198909403,0.285392316,0.676163756,0.26549447
0.16798465,0.65215622,0.3731925,0.63138107,0.75412178,0.83942694,0.82779999,0.192582811,0.16995258,0.135136974,0.303514032,0.198909403,0.363980432,0.710854935,0.26776554
0.16798465,0.66783048,0.4169213,0.64350198,0.72716018,0.80467114,0.81764108,0.197211446,0.172605602,0.13773955,0.336577544,0.198909403,0.385173432,0.688773822,0.27021501
0.16798465,0.6132971,0.44706142,0.62774607,0.73356972,0.79594698,0.77455463,0.181107649,0.171967426,0.138408646,0.364402899,0.198909403,0.417081816,0.674826164,0.27095708
0.16798465,0.63524519,0.47762128,0.61102872,0.72835219,0.77937968,0.79194264,0.187588956,0.172486559,0.13969733,0.39335228,0.198909403,0.443079241,0.673475418,0.2722446
0.16798465,0.64739189,0.44782801,0.59431164,0.70987663,0.78603352,0.79120671,0.191175897,0.174350311,0.13917689,0.372682777,0.198909403,0.411733706,0.669617583,0.27223154
0.16798465,0.64540773,0.45698944,0.57759429,0.70462362,0.79348857,0.76308006,0.190589971,0.174887593,0.138598369,0.384336937,0.198909403,0.419969278,0.661653287,0.27573785
0.16798465,0.61313642,0.40469889,0.56087721,0.6993693,0.80268532,0.75082618,0.1810602,0.175428332,0.137891282,0.344004845,0.198909403,0.377753056,0.659099927,0.28348684
0.16798465,0.63145966,0.39606731,0.54415985,0.68041798,0.80363676,0.78799745,0.186471083,0.177406768,0.137818543,0.3403126,0.198909403,0.363989978,0.664989568,0.29143586
0.16798465,0.62657445,0.34147547,0.5405022,0.74192171,0.83648186,0.80278368,0.185028472,0.171142894,0.135353687,0.294102336,0.198909403,0.348027915,0.698516937,0.30126448
0.16765393,0.65037992,0.31185907,0.54431485,0.72656746,0.83250552,0.8220792,0.191680152,0.172324922,0.135380334,0.267931526,0.198533147,0.313115837,0.698404563,0.31041406
0.1665524,0.62595384,0.2957174,0.54812749,0.7429271,0.85212118,0.8365912,0.183269201,0.169585836,0.133066468,0.253437831,0.197279535,0.304273922,0.713576359,0.31818183
0.16545023,0.65450301,0.40172731,0.55194042,0.78066677,0.88071609,0.87365311,0.190359829,0.164893154,0.130176104,0.343445317,0.196024556,0.421051944,0.745002186,0.32794507
0.16434806,0.66761821,0.50048075,0.55575306,0.76488408,0.88003224,0.8567077,0.192880818,0.165259449,0.129355953,0.426823183,0.194768938,0.499838399,0.734399107,0.33289576
0.16458465,0.64542247,0.54627949,0.5180714,0.73475385,0.80102656,0.78376586,0.186736705,0.168371807,0.135224799,0.477445696,0.195038521,0.529140019,0.678535705,0.34010101
0.16559524,0.65286527,0.51389831,0.47908183,0.69586554,0.77937812,0.75625538,0.190049923,0.173290333,0.137710399,0.460984448,0.196189707,0.486191007,0.651797189,0.34759716
0.16660582,0.62532735,0.41103071,0.47084126,0.68141286,0.76727227,0.74159238,0.183144497,0.175846491,0.139499882,0.370774411,0.197340345,0.393430755,0.639443987,0.35346488
0.16761705,0.61969033,0.3078412,0.48019081,0.6984099,0.83304383,0.79301355,0.182595132,0.175143323,0.135310805,0.275937246,0.198491185,0.30917533,0.680979071,0.35717869
0.17669962,0.62884163,0.26630243,0.48954036,0.71105288,0.82968875,0.83262518,0.195331904,0.183269455,0.142904377,0.237205164,0.208803696,0.274017719,0.698791745,0.35973718
0.19040011,0.6585126,0.28854341,0.49888991,0.7068736,0.85295213,0.82573454,0.220408108,0.197962868,0.152051297,0.25541283,0.224278349,0.291576427,0.706746623,0.36076221
0.20410061,0.64236811,0.30726377,0.50823946,0.70269432,0.83080763,0.78326078,0.23047539,0.212728422,0.164963827,0.270297695,0.239656524,0.305268645,0.689820268,0.35647348
0.2178011,0.6904257,0.21020734,0.6100681,0.71588007,0.80925935,0.78448964,0.264346339,0.225263612,0.178133818,0.173222745,0.254939394,0.2058188,0.69183766,0.34835968
0.23607055,0.67227641,0.35457803,0.71481147,0.80702776,0.89167801,0.86790108,0.278988285,0.231843482,0.184663784,0.274344798,0.275172694,0.355379163,0.776396333,0.33923621
0.25546188,0.68134663,0.49693826,0.80126602,0.80075884,0.90044442,0.89963447,0.305978209,0.251760999,0.198910663,0.36603774,0.296468411,0.457095912,0.792869606,0.33054856
0.2657204,0.68874521,0.59560383,0.76884277,0.79448992,0.85185516,0.83529465,0.321721268,0.26278573,0.212326898,0.446755119,0.307660469,0.540223482,0.75940232,0.32159269
0.25494737,0.68036635,0.6925183,0.73641924,0.78096904,0.82436662,0.79050897,0.304922621,0.25404583,0.206788105,0.529148965,0.29590574,0.614119834,0.729735636,0.31400901
0.24417433,0.69711228,0.74733575,0.70399599,0.76124232,0.78876735,0.77727964,0.299225789,0.246036078,0.201991586,0.581900159,0.284094707,0.648594033,0.70536518,0.29828429
0.2334013,0.68922282,0.74736414,0.67157273,0.76614575,0.8091545,0.7822836,0.282786844,0.234527964,0.190903877,0.593209728,0.272226851,0.663376575,0.711362381,0.28051408
0.22262827,0.67956885,0.74939916,0.6391492,0.77425985,0.82685476,0.79560839,0.265956162,0.222679886,0.180328107,0.606591055,0.26030161,0.683001276,0.720076733,0.26557572
0.22620253,0.65778439,0.74869857,0.62974025,0.79914101,0.81684271,0.79210926,0.261563598,0.223125989,0.184232931,0.609522719,0.264264544,0.707786754,0.724667751,0.25017767
0.23330145,0.6265656,0.74387153,0.63349682,0.79245417,0.79744456,0.77583382,0.256968724,0.230986863,0.19206537,0.604200291,0.272116586,0.696753785,0.713835067,0.23463761
0.240401,0.63154221,0.75114029,0.6372531,0.79084554,0.80367901,0.7996855,0.266891618,0.238229777,0.197225993,0.608704514,0.279944402,0.699656461,0.724764689,0.2182248
0.24749992,0.62710808,0.7400386,0.64100967,0.79780049,0.78201649,0.79055236,0.272843582,0.244315754,0.20551829,0.598335153,0.28774676,0.695768372,0.719621445,0.2020904
0.25459884,0.640552,0.70549387,0.64476623,0.80475544,0.79440871,0.78360445,0.286686402,0.250354825,0.209953049,0.569102312,0.295524513,0.672983229,0.725611479,0.18559406
0.2616984,0.63799293,0.72489564,0.64852252,0.81171039,0.79375303,0.75895783,0.293503454,0.256348155,0.215886534,0.583420774,0.303278513,0.693108374,0.722156046,0.16809316
0.26879732,0.65004529,0.71727697,0.65227908,0.81866534,0.80003443,0.75502999,0.307160123,0.262295022,0.220968952,0.575976506,0.311007515,0.691557565,0.727196571,0.15154569
0.27589624,0.6526869,0.7171258,0.66653065,0.82562029,0.7903823,0.78985636,0.316553384,0.268196578,0.228027455,0.57093061,0.318712371,0.69229614,0.739247834,0.13530902
0.30222876,0.65261615,0.74336469,0.69264341,0.84774418,0.84827473,0.85481581,0.346728778,0.290276481,0.241967143,0.582690234,0.347084118,0.723117382,0.791875434,0.12000987
0.38145148,0.64199073,0.75584954,0.71875618,0.91872093,0.89654633,0.87864666,0.430491265,0.352813663,0.297620596,0.583475153,0.430525299,0.784544482,0.860168782,0.10805452
0.4606742,0.68570854,0.75336446,0.78146954,0.94640405,0.96762593,0.96639555,0.555302631,0.420028534,0.346448342,0.561084167,0.511235598,0.78204041,0.941804995,0.099332757
